product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
cushion,x*****a,5,positive,"{'Beauty Effect': 'great', 'Beauty Profile': 'great', 'Benefits': 'great'}","Highly recommended, the design sooo pretty looks like very premium. Quality and solf material. the price is also affordable compared to othetd but the quality is superb you all. Must try and must buy. The delivery was also fast.",highly recommended the design sooo pretty looks like very premium quality and solf material the price is also affordable compared to othetd but the quality is superb you all must try and must buy the delivery was also fast,highly recommended design sooo pretty look like premium quality solf material affordable compared othetd quality superb must try must fast,"['highly', 'recommended', 'design', 'sooo', 'pretty', 'look', 'like', 'premium', 'quality', 'solf', 'material', 'affordable', 'compared', 'othetd', 'quality', 'superb', 'must', 'try', 'must', 'fast']"
cushion,w*****m,5,positive,{},Product received in good condition. Sealed in bubble envelope. First time trying it.,product received in good condition sealed in bubble envelope first time trying it,good condition sealed bubble envelope trying,"['good', 'condition', 'sealed', 'bubble', 'envelope', 'trying']"
cushion,a*****a,5,positive,"{'Packaging': 'ok', 'User Tips': 'best', 'Usage Experience': 'good'}",Good value for money & good product quality. Tq for excellent service by seller. Thank You! 😊👌,good value for money good product quality tq for excellent service by seller thank you,good value money good quality excellent service,"['good', 'value', 'money', 'good', 'quality', 'excellent', 'service']"
cushion,loveroutlet,5,positive,"{'Beauty Effect': 'matte finish, accurate for my skin type.'}",This item suitable for those want accurate for your colour skin. Bare in mind bought during sales or live session only if want best price.,this item suitable for those want accurate for your colour skin bare in mind bought during sales or live session only if want best price,suitable want accurate colour skin bare mind sale live session want best,"['suitable', 'want', 'accurate', 'colour', 'skin', 'bare', 'mind', 'sale', 'live', 'session', 'want', 'best']"
cushion,a*****2,5,positive,{},Fast delivery 👍🏻 Good service 👍🏻 Good product 👍🏻 Very good everything is nice,good product very good everything is nice,good good everything nice,"['good', 'good', 'everything', 'nice']"
cushion,imanboleh,5,positive,{},"Thank you seller received in good condition. Really love it. All the best to ur shop. The items very good. Can use for everyone just like u and me This beauty product exceeded expectations lightweight texture, pleasant scent, and fast absorption into the skin. After consistent use, my complexion appeared brighter, smoother, and more hydrated. It didn’t cause irritation and worked well under makeup. I highly recommend it for anyone seeking an effective, gentle addition to their skincare routine.",received in good condition really love it all the best to ur shop the items very good can use for everyone just like u and me this beauty product exceeded expectations lightweight texture pleasant scent and fast absorption into the skin after consistent use my complexion appeared brighter smoother and more hydrated it didn t cause irritation and worked well under makeup i highly recommend it for anyone seeking an effective gentle addition to their skincare routine,good condition love best item good everyone like beauty exceeded expectation lightweight texture pleasant scent fast absorption skin consistent complexion appeared brighter smoother hydrated cause irritation worked well makeup highly recommend anyone seeking effective gentle addition skincare routine,"['good', 'condition', 'love', 'best', 'item', 'good', 'everyone', 'like', 'beauty', 'exceeded', 'expectation', 'lightweight', 'texture', 'pleasant', 'scent', 'fast', 'absorption', 'skin', 'consistent', 'complexion', 'appeared', 'brighter', 'smoother', 'hydrated', 'cause', 'irritation', 'worked', 'well', 'makeup', 'highly', 'recommend', 'anyone', 'seeking', 'effective', 'gentle', 'addition', 'skincare', 'routine']"
cushion,a*****a,5,positive,{},FAST DELIVERY GOOD PURCHASE GOOD PRODUCT NICE ITEMS WILL REPEAT AGAIN,good purchase good product nice items will repeat again,good good nice item repeat,"['good', 'good', 'nice', 'item', 'repeat']"
cushion,b*****y,5,positive,"{'Packaging': 'ok', 'Benefits': 'oil-control maybe', 'Beauty Effect': 'matte'}","First time trying this out, so far loving it. Delivery was super fast",first time trying this out so far loving it delivery was super fast,trying far loving super fast,"['trying', 'far', 'loving', 'super', 'fast']"
cushion,fasyaa14a17a24,5,positive,"{'Beauty Effect': 'full coverage', 'Usage Experience': 'long lasting', 'Beauty Profile': 'normal skin'}","Fast delivery Promo price 7.7, super cheap Repeated cust",promo price super cheap repeated cust,promo super cheap repeated cust,"['promo', 'super', 'cheap', 'repeated', 'cust']"
cushion,somebodycuter,5,positive,{},Love the texture & coverage. Worth the price & recommended.,love the texture coverage worth the price recommended,love texture coverage worth recommended,"['love', 'texture', 'coverage', 'worth', 'recommended']"
cushion,s*****k,5,positive,{},fast delivery. havent tried yet. been using the gold one for 3 years n really like it. trying this one out now,havent tried yet been using the gold one for years n really like it trying this one out now,havent tried yet gold year like trying,"['havent', 'tried', 'yet', 'gold', 'year', 'like', 'trying']"
cushion,s*****5,5,positive,{},"Received the parcel in good condition, fast delivery, good service by the seller 👍",received the parcel in good condition by the seller,good condition,"['good', 'condition']"
cushion,c*****n,5,positive,{},Very fast delivery and cost effective to buy refill.,very and cost effective to buy refill,cost effective refill,"['cost', 'effective', 'refill']"
cushion,myyabella,5,positive,{},love the fact that i got this refill in affordable price because of mother’s day ! skintific for lyfe !!!,love the fact that i got this refill in affordable price because of mother s day skintific for lyfe,love fact refill affordable mother day lyfe,"['love', 'fact', 'refill', 'affordable', 'mother', 'day', 'lyfe']"
cushion,t*****h,5,positive,{'Beauty Effect': 'matte + satin finish'},+ satin finish Packaging:Good User Tips:I apply this one after moisturiser & sunscreen. It has full coverage. Conceal all my acne scars. Easy to remove with micellar water. Doesn’t contain any active ingredients. It has niacinamide that can hep brightening your skin!,satin finish packaging good user tips i apply this one after moisturiser sunscreen it has full coverage conceal all my acne scars easy to remove with micellar water doesn t contain any active ingredients it has niacinamide that can hep brightening your skin,satin finish good user tip apply moisturiser sunscreen full coverage conceal acne scar easy remove micellar water contain active ingredient niacinamide hep brightening skin,"['satin', 'finish', 'good', 'user', 'tip', 'apply', 'moisturiser', 'sunscreen', 'full', 'coverage', 'conceal', 'acne', 'scar', 'easy', 'remove', 'micellar', 'water', 'contain', 'active', 'ingredient', 'niacinamide', 'hep', 'brightening', 'skin']"
cushion,pamjen1805,5,positive,{},Texture:Smooth texture and suitable for my combination skin,texture smooth texture and suitable for my combination skin,texture smooth texture suitable combination skin,"['texture', 'smooth', 'texture', 'suitable', 'combination', 'skin']"
cushion,4*****9,5,positive,"{'Usage Experience': 'good, suits oily skin', 'Beauty Effect': 'matte', 'User Tips': 'use primer'}",This my 4th time purchasing last me months,this my th time purchasing last me months,purchasing last month,"['purchasing', 'last', 'month']"
cushion,m*****g,5,positive,"{'Packaging': 'packaging goddddd', 'Usage Experience': 'not yet use'}",Overall ok but I not yet use so not much comment on this. This is just a refill,overall ok but i not yet use so not much comment on this this is just a refill,overall yet comment refill,"['overall', 'yet', 'comment', 'refill']"
cushion,a*****m,5,positive,"{'User Tips': 'apply to your face', 'Usage Experience': 'soft texture', 'Beauty Effect': 'coverage effect'}","Tq seller and courier. Received refill items already. Purchased for me and my daughter. Before this, the foundation cover our faces.",and courier received refill items already purchased for me and my daughter before this the foundation cover our faces,courier refill item already purchased daughter foundation cover face,"['courier', 'refill', 'item', 'already', 'purchased', 'daughter', 'foundation', 'cover', 'face']"
cushion,isaac_0728,5,positive,"{'Packaging': 'good', 'User Tips': 'oily skin', 'Beauty Profile': 'matte'}","Normally buy ivory, hope this color can suit me too",normally buy ivory hope this color can suit me too,normally ivory hope color suit,"['normally', 'ivory', 'hope', 'color', 'suit']"
cushion,kavitanadarajan87,5,positive,{'Packaging': 'realy awesome'},Good product and recommended,good product and recommended,good recommended,"['good', 'recommended']"
cushion,t*****e,5,positive,"{'Benefits': 'waterproof', 'Usage Experience': 'yet to try', 'Packaging': 'pretty and stylish'}",Worth to purchase during shopee sales and live. Cant wait to try it...🥰🥰😘😃😃😃 and Fast delivery,worth to purchase during shopee sales and live cant wait to try it and,worth sale live cant wait try,"['worth', 'sale', 'live', 'cant', 'wait', 'try']"
cushion,scorpionjiajia,5,positive,{},Nice wrapping fast shipping received with good condition nice products,nice wrapping fast shipping received with good condition nice products,nice wrapping fast shipping good condition nice product,"['nice', 'wrapping', 'fast', 'shipping', 'good', 'condition', 'nice', 'product']"
cushion,o*****1,5,positive,"{'Beauty Effect': 'matte finish', 'Packaging': '11gram 03petal', 'Usage Experience': 'daily usage'}",Thank you seller. Fast delivery. Good quality product. Love it veey much.,good quality product love it veey much,good quality love veey,"['good', 'quality', 'love', 'veey']"
cushion,fiqariena,5,positive,"{'Beauty Profile': 'good', 'Beauty Effect': 'good', 'Packaging': 'good'}",My first time using this. Hopefully its suitable for my skin,my first time using this hopefully its suitable for my skin,hopefully suitable skin,"['hopefully', 'suitable', 'skin']"
cushion,anniverkhan,5,positive,{},"best product for daily use, matte finishing and last longer",best product for daily use matte finishing and last longer,best daily matte finishing last longer,"['best', 'daily', 'matte', 'finishing', 'last', 'longer']"
cushion,janicekw25,5,positive,{},Very fast delivery  Received in good condition  will reorder 👍,very received in good condition will reorder,good condition reorder,"['good', 'condition', 'reorder']"
